run,baudrate,fer,file_name,file_size_bytes,transfer_time_sec,throughput_bps,retransmissions

1,19200,50,0.000,penguin.gif,10968,9.324,1176,0
1,19200,50,0.000,penguin.gif,10968,9.335,1175,0
1,19200,50,0.000,penguin.gif,10968,9.375,1170,0
1,19200,50,0.000,penguin.gif,10968,9.425,1164,0
1,19200,50,0.000,penguin.gif,10968,9.357,1172,0
1,19200,50,0.000,penguin.gif,10968,9.340,1174,0
1,19200,50,0.000,penguin.gif,10968,9.327,1176,0
1,19200,50,0.000,penguin.gif,10968,9.320,1177,0
1,19200,50,0.000,penguin.gif,10968,9.335,1175,0
1,19200,50,0.000,penguin.gif,10968,9.360,1172,0
1,19200,50,0.010,penguin.gif,10968,12.575,872,9
1,19200,50,0.010,penguin.gif,10968,9.504,1154,4
1,19200,50,0.010,penguin.gif,10968,9.430,1163,0
1,19200,50,0.010,penguin.gif,10968,12.439,882,5
1,19200,50,0.010,penguin.gif,10968,9.431,1163,4
1,19200,50,0.010,penguin.gif,10968,9.328,1176,0
1,19200,50,0.010,penguin.gif,10968,9.397,1167,2
1,19200,50,0.010,penguin.gif,10968,12.383,886,3
1,19200,50,0.010,penguin.gif,10968,9.584,1144,8
1,19200,50,0.010,penguin.gif,10968,12.471,879,5
1,19200,50,0.050,penguin.gif,10968,9.998,1097,21
1,19200,50,0.050,penguin.gif,10968,12.784,858,16
1,19200,50,0.050,penguin.gif,10968,9.887,1109,18
1,19200,50,0.050,penguin.gif,10968,10.200,1075,29
1,19200,50,0.050,penguin.gif,10968,10.104,1086,24
1,19200,50,0.050,penguin.gif,10968,16.127,680,27
1,19200,50,0.050,penguin.gif,10968,10.040,1092,22
1,19200,50,0.050,penguin.gif,10968,13.175,832,28
1,19200,50,0.050,penguin.gif,10968,9.856,1113,16
1,19200,50,0.050,penguin.gif,10968,13.079,839,25
1,19200,50,0.100,penguin.gif,10968,10.919,1004,50
1,19200,50,0.100,penguin.gif,10968,10.703,1025,44
1,19200,50,0.100,penguin.gif,10968,22.584,486,44
1,19200,50,0.100,penguin.gif,10968,11.096,988,57
1,19200,50,0.100,penguin.gif,10968,13.831,793,48
1,19200,50,0.100,penguin.gif,10968,10.480,1047,37
1,19200,50,0.100,penguin.gif,10968,17.071,642,59
1,19200,50,0.100,penguin.gif,10968,16.811,652,49
1,19200,50,0.100,penguin.gif,10968,13.863,791,49
1,19200,50,0.100,penguin.gif,10968,28.944,379,59
1,19200,100,0.000,penguin.gif,10968,8.223,1334,0
1,19200,100,0.000,penguin.gif,10968,8.215,1335,0
1,19200,100,0.000,penguin.gif,10968,8.199,1338,0
1,19200,100,0.000,penguin.gif,10968,8.208,1336,0
1,19200,100,0.000,penguin.gif,10968,8.222,1334,0
1,19200,100,0.000,penguin.gif,10968,8.207,1336,0
1,19200,100,0.000,penguin.gif,10968,8.207,1336,0
1,19200,100,0.000,penguin.gif,10968,8.216,1335,0
1,19200,100,0.000,penguin.gif,10968,8.207,1336,0
1,19200,100,0.000,penguin.gif,10968,8.207,1336,0
1,19200,100,0.010,penguin.gif,10968,8.343,1315,2
1,19200,100,0.010,penguin.gif,10968,8.328,1317,2
1,19200,100,0.010,penguin.gif,10968,11.451,958,5
1,19200,100,0.010,penguin.gif,10968,8.327,1317,2
1,19200,100,0.010,penguin.gif,10968,8.335,1316,2
1,19200,100,0.010,penguin.gif,10968,8.447,1298,4
1,19200,100,0.010,penguin.gif,10968,8.207,1336,0
1,19200,100,0.010,penguin.gif,10968,8.560,1281,6
1,19200,100,0.010,penguin.gif,10968,8.463,1296,4
1,19200,100,0.010,penguin.gif,10968,8.431,1301,4
1,19200,100,0.050,penguin.gif,10968,9.023,1216,14
1,19200,100,0.050,penguin.gif,10968,8.664,1266,8
1,19200,100,0.050,penguin.gif,10968,9.197,1193,17
1,19200,100,0.050,penguin.gif,10968,9.712,1129,26
1,19200,100,0.050,penguin.gif,10968,8.919,1230,12
1,19200,100,0.050,penguin.gif,10968,8.943,1226,14
1,19200,100,0.050,penguin.gif,10968,8.904,1232,12
1,19200,100,0.050,penguin.gif,10968,8.552,1283,6
1,19200,100,0.050,penguin.gif,10968,9.255,1185,18
1,19200,100,0.050,penguin.gif,10968,9.032,1214,14
1,19200,100,0.100,penguin.gif,10968,9.287,1181,18
1,19200,100,0.100,penguin.gif,10968,9.718,1129,26
1,19200,100,0.100,penguin.gif,10968,9.576,1145,25
1,19200,100,0.100,penguin.gif,10968,15.672,700,28
1,19200,100,0.100,penguin.gif,10968,12.207,898,18
1,19200,100,0.100,penguin.gif,10968,9.719,1128,28
1,19200,100,0.100,penguin.gif,10968,12.392,885,21
1,19200,100,0.100,penguin.gif,10968,12.904,850,30
1,19200,100,0.100,penguin.gif,10968,9.319,1177,19
1,19200,100,0.100,penguin.gif,10968,9.655,1136,25
1,19200,200,0.000,penguin.gif,10968,7.662,1431,0
1,19200,200,0.000,penguin.gif,10968,7.656,1433,0
1,19200,200,0.000,penguin.gif,10968,7.663,1431,0
1,19200,200,0.000,penguin.gif,10968,7.655,1433,0
1,19200,200,0.000,penguin.gif,10968,7.663,1431,0
1,19200,200,0.000,penguin.gif,10968,7.656,1433,0
1,19200,200,0.000,penguin.gif,10968,7.663,1431,0
1,19200,200,0.000,penguin.gif,10968,7.656,1433,0
1,19200,200,0.000,penguin.gif,10968,7.670,1430,0
1,19200,200,0.000,penguin.gif,10968,7.663,1431,0
1,19200,200,0.010,penguin.gif,10968,7.655,1433,0
1,19200,200,0.010,penguin.gif,10968,7.662,1431,0
1,19200,200,0.010,penguin.gif,10968,7.664,1431,0
1,19200,200,0.010,penguin.gif,10968,7.655,1433,0
1,19200,200,0.010,penguin.gif,10968,8.111,1352,4
1,19200,200,0.010,penguin.gif,10968,7.663,1431,0
1,19200,200,0.010,penguin.gif,10968,7.655,1433,0
1,19200,200,0.010,penguin.gif,10968,8.559,1281,8
1,19200,200,0.010,penguin.gif,10968,8.527,1286,8
1,19200,200,0.010,penguin.gif,10968,7.664,1431,0
1,19200,200,0.050,penguin.gif,10968,8.118,1351,4
1,19200,200,0.050,penguin.gif,10968,9.014,1217,12
1,19200,200,0.050,penguin.gif,10968,8.559,1281,8
1,19200,200,0.050,penguin.gif,10968,9.008,1218,12
1,19200,200,0.050,penguin.gif,10968,8.784,1249,10
1,19200,200,0.050,penguin.gif,10968,8.359,1312,8
1,19200,200,0.050,penguin.gif,10968,7.871,1393,2
1,19200,200,0.050,penguin.gif,10968,7.997,1371,3
1,19200,200,0.050,penguin.gif,10968,8.333,1316,6
1,19200,200,0.050,penguin.gif,10968,8.671,1265,9
1,19200,200,0.100,penguin.gif,10968,9.790,1120,19
1,19200,200,0.100,penguin.gif,10968,8.782,1249,10
1,19200,200,0.100,penguin.gif,10968,7.896,1389,2
1,19200,200,0.100,penguin.gif,10968,8.518,1288,8
1,19200,200,0.100,penguin.gif,10968,9.240,1187,14
1,19200,200,0.100,penguin.gif,10968,8.447,1299,7
1,19200,200,0.100,penguin.gif,10968,9.118,1203,13
1,19200,200,0.100,penguin.gif,10968,13.167,833,26
1,19200,200,0.100,penguin.gif,10968,9.232,1188,14
1,19200,200,0.100,penguin.gif,10968,9.015,1217,12
1,19200,300,0.000,penguin.gif,10968,7.463,1470,0
1,19200,300,0.000,penguin.gif,10968,7.464,1469,0
1,19200,300,0.000,penguin.gif,10968,7.471,1468,0
1,19200,300,0.000,penguin.gif,10968,7.463,1470,0
1,19200,300,0.000,penguin.gif,10968,7.463,1470,0
1,19200,300,0.000,penguin.gif,10968,7.463,1470,0
1,19200,300,0.000,penguin.gif,10968,7.464,1470,0
1,19200,300,0.000,penguin.gif,10968,7.471,1468,0
1,19200,300,0.000,penguin.gif,10968,7.461,1470,0
1,19200,300,0.000,penguin.gif,10968,7.464,1470,0
1,19200,300,0.010,penguin.gif,10968,7.464,1470,0
1,19200,300,0.010,penguin.gif,10968,7.463,1470,0
1,19200,300,0.010,penguin.gif,10968,7.463,1470,0
1,19200,300,0.010,penguin.gif,10968,7.464,1470,0
1,19200,300,0.010,penguin.gif,10968,7.464,1469,0
1,19200,300,0.010,penguin.gif,10968,7.471,1468,0
1,19200,300,0.010,penguin.gif,10968,7.471,1468,0
1,19200,300,0.010,penguin.gif,10968,7.463,1470,0
1,19200,300,0.010,penguin.gif,10968,7.463,1470,0
1,19200,300,0.010,penguin.gif,10968,7.464,1470,0
1,19200,300,0.050,penguin.gif,10968,8.806,1245,8
1,19200,300,0.050,penguin.gif,10968,8.127,1350,4
1,19200,300,0.050,penguin.gif,10968,7.967,1377,3
1,19200,300,0.050,penguin.gif,10968,7.463,1470,0
1,19200,300,0.050,penguin.gif,10968,8.135,1348,4
1,19200,300,0.050,penguin.gif,10968,9.296,1180,11
1,19200,300,0.050,penguin.gif,10968,8.127,1350,4
1,19200,300,0.050,penguin.gif,10968,7.808,1405,2
1,19200,300,0.050,penguin.gif,10968,7.799,1406,2
1,19200,300,0.050,penguin.gif,10968,8.295,1322,5
1,19200,300,0.100,penguin.gif,10968,8.628,1271,7
1,19200,300,0.100,penguin.gif,10968,14.135,776,6
1,19200,300,0.100,penguin.gif,10968,8.951,1225,9
1,19200,300,0.100,penguin.gif,10968,8.800,1246,8
1,19200,300,0.100,penguin.gif,10968,9.471,1158,12
1,19200,300,0.100,penguin.gif,10968,8.472,1295,6
1,19200,300,0.100,penguin.gif,10968,8.494,1291,8
1,19200,300,0.100,penguin.gif,10968,8.127,1350,4
1,19200,300,0.100,penguin.gif,10968,7.496,1463,2
1,19200,300,0.100,penguin.gif,10968,9.119,1203,10
1,19200,400,0.000,penguin.gif,10968,7.391,1484,0
1,19200,400,0.000,penguin.gif,10968,7.392,1484,0
1,19200,400,0.000,penguin.gif,10968,7.383,1486,0
1,19200,400,0.000,penguin.gif,10968,7.391,1484,0
1,19200,400,0.000,penguin.gif,10968,7.390,1484,0
1,19200,400,0.000,penguin.gif,10968,7.391,1484,0
1,19200,400,0.000,penguin.gif,10968,7.391,1484,0
1,19200,400,0.000,penguin.gif,10968,7.400,1482,0
1,19200,400,0.000,penguin.gif,10968,7.391,1484,0
1,19200,400,0.000,penguin.gif,10968,7.391,1484,0
1,19200,400,0.010,penguin.gif,10968,7.392,1484,0
1,19200,400,0.010,penguin.gif,10968,7.391,1484,0
1,19200,400,0.010,penguin.gif,10968,7.391,1484,0
1,19200,400,0.010,penguin.gif,10968,7.384,1485,0
1,19200,400,0.010,penguin.gif,10968,7.831,1401,2
1,19200,400,0.010,penguin.gif,10968,7.391,1484,0
1,19200,400,0.010,penguin.gif,10968,7.392,1484,0
1,19200,400,0.010,penguin.gif,10968,7.391,1484,0
1,19200,400,0.010,penguin.gif,10968,7.830,1401,2
1,19200,400,0.010,penguin.gif,10968,7.391,1484,0
1,19200,400,0.050,penguin.gif,10968,7.831,1401,2
1,19200,400,0.050,penguin.gif,10968,7.416,1479,2
1,19200,400,0.050,penguin.gif,10968,7.391,1484,0
1,19200,400,0.050,penguin.gif,10968,8.271,1326,4
1,19200,400,0.050,penguin.gif,10968,7.383,1486,0
1,19200,400,0.050,penguin.gif,10968,7.832,1400,2
1,19200,400,0.050,penguin.gif,10968,8.264,1327,4
1,19200,400,0.050,penguin.gif,10968,8.903,1232,8
1,19200,400,0.050,penguin.gif,10968,7.391,1484,0
1,19200,400,0.050,penguin.gif,10968,7.832,1400,2
1,19200,400,0.100,penguin.gif,10968,8.896,1233,8
1,19200,400,0.100,penguin.gif,10968,8.919,1230,7
1,19200,400,0.100,penguin.gif,10968,8.464,1296,6
1,19200,400,0.100,penguin.gif,10968,7.823,1402,2
1,19200,400,0.100,penguin.gif,10968,8.672,1265,7
1,19200,400,0.100,penguin.gif,10968,8.919,1230,7
1,19200,400,0.100,penguin.gif,10968,8.927,1229,7
1,19200,400,0.100,penguin.gif,10968,8.023,1367,4
1,19200,400,0.100,penguin.gif,10968,8.736,1256,8
1,19200,400,0.100,penguin.gif,10968,10.015,1095,12
1,19200,500,0.000,penguin.gif,10968,7.327,1497,0
1,19200,500,0.000,penguin.gif,10968,7.327,1497,0
1,19200,500,0.000,penguin.gif,10968,7.325,1497,0
1,19200,500,0.000,penguin.gif,10968,7.328,1497,0
1,19200,500,0.000,penguin.gif,10968,7.327,1497,0
1,19200,500,0.000,penguin.gif,10968,7.327,1497,0
1,19200,500,0.000,penguin.gif,10968,7.327,1497,0
1,19200,500,0.000,penguin.gif,10968,7.327,1497,0
1,19200,500,0.000,penguin.gif,10968,7.326,1497,0
1,19200,500,0.000,penguin.gif,10968,7.327,1497,0
1,19200,500,0.010,penguin.gif,10968,7.320,1498,0
1,19200,500,0.010,penguin.gif,10968,7.331,1496,0
1,19200,500,0.010,penguin.gif,10968,7.329,1496,0
1,19200,500,0.010,penguin.gif,10968,7.326,1497,0
1,19200,500,0.010,penguin.gif,10968,7.328,1497,0
1,19200,500,0.010,penguin.gif,10968,7.328,1497,0
1,19200,500,0.010,penguin.gif,10968,7.326,1497,0
1,19200,500,0.010,penguin.gif,10968,7.327,1497,0
1,19200,500,0.010,penguin.gif,10968,7.872,1393,2
1,19200,500,0.010,penguin.gif,10968,7.327,1497,0
1,19200,500,0.050,penguin.gif,10968,8.417,1303,4
1,19200,500,0.050,penguin.gif,10968,8.423,1302,4
1,19200,500,0.050,penguin.gif,10968,7.880,1392,2
1,19200,500,0.050,penguin.gif,10968,7.327,1497,0
1,19200,500,0.050,penguin.gif,10968,7.327,1497,0
1,19200,500,0.050,penguin.gif,10968,7.872,1393,2
1,19200,500,0.050,penguin.gif,10968,7.871,1394,2
1,19200,500,0.050,penguin.gif,10968,8.416,1303,4
1,19200,500,0.050,penguin.gif,10968,7.871,1393,2
1,19200,500,0.050,penguin.gif,10968,7.907,1387,4
1,19200,500,0.100,penguin.gif,10968,9.516,1153,8
1,19200,500,0.100,penguin.gif,10968,8.391,1307,4
1,19200,500,0.100,penguin.gif,10968,9.270,1183,9
1,19200,500,0.100,penguin.gif,10968,8.424,1302,4
1,19200,500,0.100,penguin.gif,10968,8.975,1222,6
1,19200,500,0.100,penguin.gif,10968,8.424,1302,4
1,19200,500,0.100,penguin.gif,10968,10.871,1009,3
1,19200,500,0.100,penguin.gif,10968,12.792,857,10
1,19200,500,0.100,penguin.gif,10968,8.420,1303,4
1,19200,500,0.100,penguin.gif,10968,8.447,1298,6
1,19200,600,0.000,penguin.gif,10968,7.296,1503,0
1,19200,600,0.000,penguin.gif,10968,7.294,1504,0
1,19200,600,0.000,penguin.gif,10968,7.297,1503,0
1,19200,600,0.000,penguin.gif,10968,7.294,1504,0
1,19200,600,0.000,penguin.gif,10968,7.295,1504,0
1,19200,600,0.000,penguin.gif,10968,7.295,1503,0
1,19200,600,0.000,penguin.gif,10968,7.295,1503,0
1,19200,600,0.000,penguin.gif,10968,7.295,1503,0
1,19200,600,0.000,penguin.gif,10968,7.296,1503,0
1,19200,600,0.000,penguin.gif,10968,7.295,1503,0
1,19200,600,0.010,penguin.gif,10968,7.943,1381,2
1,19200,600,0.010,penguin.gif,10968,7.296,1503,0
1,19200,600,0.010,penguin.gif,10968,7.295,1504,0
1,19200,600,0.010,penguin.gif,10968,7.296,1503,0
1,19200,600,0.010,penguin.gif,10968,7.293,1504,0
1,19200,600,0.010,penguin.gif,10968,7.296,1503,0
1,19200,600,0.010,penguin.gif,10968,7.296,1503,0
1,19200,600,0.010,penguin.gif,10968,7.296,1503,0
1,19200,600,0.010,penguin.gif,10968,7.296,1503,0
1,19200,600,0.010,penguin.gif,10968,7.296,1503,0
1,19200,600,0.050,penguin.gif,10968,7.296,1503,0
1,19200,600,0.050,penguin.gif,10968,7.959,1378,2
1,19200,600,0.050,penguin.gif,10968,7.295,1503,0
1,19200,600,0.050,penguin.gif,10968,7.983,1374,4
1,19200,600,0.050,penguin.gif,10968,10.231,1072,9
1,19200,600,0.050,penguin.gif,10968,8.607,1274,4
1,19200,600,0.050,penguin.gif,10968,9.271,1183,6
1,19200,600,0.050,penguin.gif,10968,7.297,1503,0
1,19200,600,0.050,penguin.gif,10968,7.326,1497,2
1,19200,600,0.050,penguin.gif,10968,7.294,1504,0
1,19200,600,0.100,penguin.gif,10968,8.607,1274,4
1,19200,600,0.100,penguin.gif,10968,7.960,1378,2
1,19200,600,0.100,penguin.gif,10968,7.959,1378,2
1,19200,600,0.100,penguin.gif,10968,7.295,1503,0
1,19200,600,0.100,penguin.gif,10968,7.952,1379,2
1,19200,600,0.100,penguin.gif,10968,8.607,1274,4
1,19200,600,0.100,penguin.gif,10968,9.919,1106,8
1,19200,600,0.100,penguin.gif,10968,7.944,1381,2
1,19200,600,0.100,penguin.gif,10968,10.568,1038,10
1,19200,600,0.100,penguin.gif,10968,9.271,1183,6
1,19200,700,0.000,penguin.gif,10968,7.263,1510,0
1,19200,700,0.000,penguin.gif,10968,7.264,1510,0
1,19200,700,0.000,penguin.gif,10968,7.262,1510,0
1,19200,700,0.000,penguin.gif,10968,7.264,1510,0
1,19200,700,0.000,penguin.gif,10968,7.264,1510,0
1,19200,700,0.000,penguin.gif,10968,7.263,1510,0
1,19200,700,0.000,penguin.gif,10968,7.263,1510,0
1,19200,700,0.000,penguin.gif,10968,7.262,1510,0
1,19200,700,0.000,penguin.gif,10968,7.264,1510,0
1,19200,700,0.000,penguin.gif,10968,7.263,1510,0
1,19200,700,0.010,penguin.gif,10968,7.263,1510,0
1,19200,700,0.010,penguin.gif,10968,7.263,1510,0
1,19200,700,0.010,penguin.gif,10968,7.264,1510,0
1,19200,700,0.010,penguin.gif,10968,7.263,1510,0
1,19200,700,0.010,penguin.gif,10968,7.263,1510,0
1,19200,700,0.010,penguin.gif,10968,7.264,1510,0
1,19200,700,0.010,penguin.gif,10968,7.263,1510,0
1,19200,700,0.010,penguin.gif,10968,7.264,1510,0
1,19200,700,0.010,penguin.gif,10968,7.264,1510,0
1,19200,700,0.010,penguin.gif,10968,7.263,1510,0
1,19200,700,0.050,penguin.gif,10968,7.263,1510,0
1,19200,700,0.050,penguin.gif,10968,8.048,1363,4
1,19200,700,0.050,penguin.gif,10968,8.800,1246,4
1,19200,700,0.050,penguin.gif,10968,7.263,1510,0
1,19200,700,0.050,penguin.gif,10968,8.030,1366,2
1,19200,700,0.050,penguin.gif,10968,8.791,1248,4
1,19200,700,0.050,penguin.gif,10968,8.031,1366,2
1,19200,700,0.050,penguin.gif,10968,8.023,1367,2
1,19200,700,0.050,penguin.gif,10968,8.022,1367,2
1,19200,700,0.050,penguin.gif,10968,8.792,1247,4
1,19200,700,0.100,penguin.gif,10968,11.079,990,10
1,19200,700,0.100,penguin.gif,10968,8.792,1248,4
1,19200,700,0.100,penguin.gif,10968,10.304,1064,8
1,19200,700,0.100,penguin.gif,10968,9.302,1179,6
1,19200,700,0.100,penguin.gif,10968,8.055,1362,4
1,19200,700,0.100,penguin.gif,10968,8.791,1248,4
1,19200,700,0.100,penguin.gif,10968,8.032,1366,2
1,19200,700,0.100,penguin.gif,10968,8.784,1249,4
1,19200,700,0.100,penguin.gif,10968,8.792,1247,4
1,19200,700,0.100,penguin.gif,10968,14.799,741,6
1,19200,800,0.000,penguin.gif,10968,7.248,1513,0
1,19200,800,0.000,penguin.gif,10968,7.246,1514,0
1,19200,800,0.000,penguin.gif,10968,7.248,1513,0
1,19200,800,0.000,penguin.gif,10968,7.247,1513,0
1,19200,800,0.000,penguin.gif,10968,7.248,1513,0
1,19200,800,0.000,penguin.gif,10968,7.247,1513,0
1,19200,800,0.000,penguin.gif,10968,7.248,1513,0
1,19200,800,0.000,penguin.gif,10968,7.247,1513,0
1,19200,800,0.000,penguin.gif,10968,7.247,1513,0
1,19200,800,0.000,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,7.248,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1514,0
1,19200,800,0.010,penguin.gif,10968,7.871,1393,2
1,19200,800,0.010,penguin.gif,10968,7.248,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,10.248,1070,1
1,19200,800,0.050,penguin.gif,10968,7.271,1508,2
1,19200,800,0.050,penguin.gif,10968,8.120,1351,2
1,19200,800,0.050,penguin.gif,10968,9.423,1164,5
1,19200,800,0.050,penguin.gif,10968,7.247,1513,0
1,19200,800,0.050,penguin.gif,10968,7.248,1513,0
1,19200,800,0.050,penguin.gif,10968,8.119,1351,2
1,19200,800,0.050,penguin.gif,10968,8.111,1352,2
1,19200,800,0.050,penguin.gif,10968,8.118,1351,2
1,19200,800,0.050,penguin.gif,10968,7.248,1513,0
1,19200,800,0.050,penguin.gif,10968,8.119,1351,2
1,19200,800,0.100,penguin.gif,10968,8.119,1351,2
1,19200,800,0.100,penguin.gif,10968,8.984,1221,4
1,19200,800,0.100,penguin.gif,10968,8.575,1279,5
1,19200,800,0.100,penguin.gif,10968,8.119,1351,2
1,19200,800,0.100,penguin.gif,10968,9.007,1218,6
1,19200,800,0.100,penguin.gif,10968,8.119,1351,2
1,19200,800,0.100,penguin.gif,10968,9.024,1215,6
1,19200,800,0.100,penguin.gif,10968,8.126,1350,2
1,19200,800,0.100,penguin.gif,10968,7.247,1513,0
1,19200,800,0.100,penguin.gif,10968,10.727,1022,8
1,38400,50,0.000,penguin.gif,10968,5.402,2030,0
1,38400,50,0.000,penguin.gif,10968,5.344,2053,0
